Indicatore,MetodoA,MetodoB,nInversioni,SegnoIniziale,SegnoFinale,InvertitoAgliEstremi,PenetrazioneSegnoIniziale_pct,PenetrazioneSegnoFinale_pct,DivarioMax,ConfigurazioniValide
EI_new,Remuneration Model 1,Tri-level EP,1,-1,1,1,14.3,100,0.0977651,7
EI_new,Cascading Tree,Weighted Solidarity,0,1,1,0,14.3,100,0.113188,7
EI_new,Cascading Tree,Pearson Key,1,1,-1,1,14.3,100,0.254927,7
EI_new,Cascading Tree,Pearson-Sharing Rate,1,1,-1,1,14.3,100,0.254893,7
EI_new,Cascading Tree,Similarity-Utilization,1,1,-1,1,14.3,100,0.182399,7
EI_new,Cascading Tree,Marginal Contribution,1,1,-1,1,14.3,100,0.264278,7
EI_new,Cascading Tree,Stratified Expected Value,0,1,1,0,14.3,100,0.26035,7
EI_new,Cascading Tree,Adaptive Sampling Shapley,0,1,1,0,14.3,100,0.263778,7
EI_new,Cascading Tree,Tri-level EP,0,1,1,0,14.3,100,0.255807,7
EI_new,Weighted Solidarity,Pearson Key,1,1,-1,1,14.3,100,0.22839,7
EI_new,Weighted Solidarity,Pearson-Sharing Rate,1,1,-1,1,14.3,100,0.228356,7
EI_new,Weighted Solidarity,Similarity-Utilization,1,1,-1,1,14.3,100,0.286385,7
EI_new,Weighted Solidarity,Marginal Contribution,1,1,-1,1,14.3,100,0.237741,7
EI_new,Weighted Solidarity,Stratified Expected Value,1,1,-1,1,14.3,100,0.233813,7
EI_new,Weighted Solidarity,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.237241,7
EI_new,Weighted Solidarity,Tri-level EP,0,1,1,0,14.3,100,0.22927,7
EI_new,Pearson Key,Pearson-Sharing Rate,0,-1,-1,0,14.3,100,0.0319859,7
EI_new,Pearson Key,Similarity-Utilization,0,-1,-1,0,14.3,100,0.227337,7
EI_new,Pearson Key,Marginal Contribution,2,1,1,0,14.3,100,0.0739966,7
EI_new,Pearson Key,Stratified Expected Value,2,1,1,0,14.3,100,0.0831053,7
EI_new,Pearson Key,Adaptive Sampling Shapley,2,1,1,0,14.3,100,0.0783672,7
EI_new,Pearson Key,Tri-level EP,0,1,1,0,14.3,100,0.149578,7
EI_new,Pearson-Sharing Rate,Similarity-Utilization,0,-1,-1,0,14.3,100,0.22378,7
EI_new,Pearson-Sharing Rate,Marginal Contribution,2,1,1,0,14.3,100,0.0950873,7
EI_new,Pearson-Sharing Rate,Stratified Expected Value,2,1,1,0,14.3,100,0.104196,7
EI_new,Pearson-Sharing Rate,Adaptive Sampling Shapley,2,1,1,0,14.3,100,0.0994579,7
EI_new,Pearson-Sharing Rate,Tri-level EP,0,1,1,0,14.3,100,0.173824,7
EI_new,Similarity-Utilization,Marginal Contribution,0,1,1,0,14.3,100,0.233165,7
EI_new,Similarity-Utilization,Stratified Expected Value,0,1,1,0,14.3,100,0.229237,7
EI_new,Similarity-Utilization,Adaptive Sampling Shapley,0,1,1,0,14.3,100,0.232664,7
EI_new,Similarity-Utilization,Tri-level EP,0,1,1,0,14.3,100,0.31382,7
EI_new,Marginal Contribution,Stratified Expected Value,1,-1,1,1,14.3,100,0.0210166,7
EI_new,Marginal Contribution,Adaptive Sampling Shapley,3,-1,1,1,14.3,100,0.0310607,7
EI_new,Marginal Contribution,Tri-level EP,1,-1,1,1,14.3,100,0.136715,7
EI_new,Stratified Expected Value,Adaptive Sampling Shapley,4,1,1,0,14.3,100,0.0100441,7
EI_new,Stratified Expected Value,Tri-level EP,1,-1,1,1,14.3,100,0.115698,7
EI_new,Adaptive Sampling Shapley,Tri-level EP,1,-1,1,1,14.3,100,0.105654,7
Jain,Shapley,Nucleolo,1,-1,1,1,14.3,100,0.0211556,7
Jain,Shapley,Nash Bargaining,2,1,1,0,14.3,100,0.00856179,7
Jain,Shapley,Variance Least Core,2,1,1,0,14.3,100,0.0129901,7
Jain,Shapley,Equal Split,0,-1,-1,0,14.3,100,0.0400111,7
Jain,Shapley,Proportional to Consumption,3,-1,1,1,14.3,100,0.0333889,7
Jain,Shapley,Remuneration Model 1,2,-1,-1,0,14.3,100,0.0290451,7
Jain,Shapley,Cascading Tree,2,-1,-1,0,14.3,100,0.0187064,7
Jain,Shapley,Weighted Solidarity,3,-1,1,1,14.3,100,0.0170543,7
Jain,Shapley,Pearson Key,1,-1,1,1,14.3,100,0.0279633,7
Jain,Shapley,Pearson-Sharing Rate,1,-1,1,1,14.3,100,0.0269365,7
Jain,Shapley,Similarity-Utilization,3,-1,1,1,14.3,100,0.0147092,7
Jain,Shapley,Marginal Contribution,2,1,1,0,14.3,100,0.00856179,7
Jain,Shapley,Stratified Expected Value,1,-1,1,1,14.3,100,0.00517113,7
Jain,Shapley,Adaptive Sampling Shapley,2,-1,-1,0,14.3,100,0.000254307,7
Jain,Shapley,Tri-level EP,1,-1,1,1,14.3,100,0.0330244,7
Jain,Nucleolo,Nash Bargaining,1,1,-1,1,14.3,100,0.0125938,7
Jain,Nucleolo,Variance Least Core,3,1,-1,1,14.3,100,0.00928545,7
Jain,Nucleolo,Equal Split,1,1,-1,1,14.3,100,0.0611667,7
Jain,Nucleolo,Proportional to Consumption,2,1,1,0,14.3,100,0.0209375,7
Jain,Nucleolo,Remuneration Model 1,1,1,-1,1,14.3,100,0.0502007,7
Jain,Nucleolo,Cascading Tree,1,1,-1,1,14.3,100,0.0383423,7
Jain,Nucleolo,Weighted Solidarity,3,1,-1,1,14.3,100,0.0194097,7
Jain,Nucleolo,Pearson Key,2,1,1,0,14.3,100,0.0155119,7
Jain,Nucleolo,Pearson-Sharing Rate,2,1,1,0,14.3,100,0.0144851,7
Jain,Nucleolo,Similarity-Utilization,1,1,-1,1,14.3,100,0.0232469,7
Jain,Nucleolo,Marginal Contribution,1,1,-1,1,14.3,100,0.0125938,7
Jain,Nucleolo,Stratified Expected Value,1,1,-1,1,14.3,100,0.0167687,7
Jain,Nucleolo,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.0211848,7
Jain,Nucleolo,Tri-level EP,2,1,1,0,14.3,100,0.0205729,7
Jain,Nash Bargaining,Variance Least Core,4,1,1,0,14.3,100,0.00517754,7
Jain,Nash Bargaining,Equal Split,0,-1,-1,0,14.3,100,0.0485728,7
Jain,Nash Bargaining,Proportional to Consumption,3,-1,1,1,14.3,100,0.0250454,7
Jain,Nash Bargaining,Remuneration Model 1,2,-1,-1,0,14.3,100,0.0376069,7
Jain,Nash Bargaining,Cascading Tree,2,-1,-1,0,14.3,100,0.0257485,7
Jain,Nash Bargaining,Weighted Solidarity,4,-1,-1,0,14.3,100,0.0176422,7
Jain,Nash Bargaining,Pearson Key,1,-1,1,1,14.3,100,0.0196198,7
Jain,Nash Bargaining,Pearson-Sharing Rate,1,-1,1,1,14.3,100,0.018593,7
Jain,Nash Bargaining,Similarity-Utilization,2,-1,-1,0,14.3,100,0.019139,7
Jain,Nash Bargaining,Marginal Contribution,0,0,0,0,NaN,NaN,0,7
Jain,Nash Bargaining,Stratified Expected Value,2,-1,-1,0,14.3,100,0.00494219,7
Jain,Nash Bargaining,Adaptive Sampling Shapley,2,-1,-1,0,14.3,100,0.00859093,7
Jain,Nash Bargaining,Tri-level EP,1,-1,1,1,14.3,100,0.0246808,7
Jain,Variance Least Core,Equal Split,0,-1,-1,0,14.3,100,0.0530012,7
Jain,Variance Least Core,Proportional to Consumption,3,-1,1,1,14.3,100,0.0302229,7
Jain,Variance Least Core,Remuneration Model 1,2,-1,-1,0,14.3,100,0.0420352,7
Jain,Variance Least Core,Cascading Tree,2,-1,-1,0,14.3,100,0.0301768,7
Jain,Variance Least Core,Weighted Solidarity,4,-1,-1,0,14.3,100,0.0193726,7
Jain,Variance Least Core,Pearson Key,1,-1,1,1,14.3,100,0.0247973,7
Jain,Variance Least Core,Pearson-Sharing Rate,1,-1,1,1,14.3,100,0.0237705,7
Jain,Variance Least Core,Similarity-Utilization,0,-1,-1,0,14.3,100,0.0139614,7
Jain,Variance Least Core,Marginal Contribution,4,-1,-1,0,14.3,100,0.00517754,7
Jain,Variance Least Core,Stratified Expected Value,4,-1,-1,0,14.3,100,0.00860315,7
Jain,Variance Least Core,Adaptive Sampling Shapley,2,-1,-1,0,14.3,100,0.0130192,7
Jain,Variance Least Core,Tri-level EP,1,-1,1,1,14.3,100,0.0298583,7
Jain,Equal Split,Proportional to Consumption,0,1,1,0,14.3,100,0.066504,7
Jain,Equal Split,Remuneration Model 1,0,1,1,0,14.3,100,0.0152567,7
Jain,Equal Split,Cascading Tree,2,1,1,0,14.3,100,0.0235206,7
Jain,Equal Split,Weighted Solidarity,2,1,1,0,14.3,100,0.0470151,7
Jain,Equal Split,Pearson Key,0,1,1,0,14.3,100,0.0671539,7
Jain,Equal Split,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.0659031,7
Jain,Equal Split,Similarity-Utilization,2,1,1,0,14.3,100,0.042807,7
Jain,Equal Split,Marginal Contribution,0,1,1,0,14.3,100,0.0485728,7
Jain,Equal Split,Stratified Expected Value,0,1,1,0,14.3,100,0.044398,7
Jain,Equal Split,Adaptive Sampling Shapley,0,1,1,0,14.3,100,0.0399819,7
Jain,Equal Split,Tri-level EP,0,1,1,0,14.3,100,0.0724367,7
Jain,Proportional to Consumption,Remuneration Model 1,1,1,-1,1,14.3,100,0.0555381,7
Jain,Proportional to Consumption,Cascading Tree,2,-1,-1,0,14.3,100,0.0436797,7
Jain,Proportional to Consumption,Weighted Solidarity,0,-1,-1,0,14.3,100,0.0194889,7
Jain,Proportional to Consumption,Pearson Key,3,-1,1,1,14.3,100,0.00869094,7
Jain,Proportional to Consumption,Pearson-Sharing Rate,2,-1,-1,0,14.3,100,0.00875714,7
Jain,Proportional to Consumption,Similarity-Utilization,2,-1,-1,0,14.3,100,0.0441844,7
Jain,Proportional to Consumption,Marginal Contribution,3,1,-1,1,14.3,100,0.0250454,7
Jain,Proportional to Consumption,Stratified Expected Value,3,1,-1,1,14.3,100,0.0299876,7
Jain,Proportional to Consumption,Adaptive Sampling Shapley,3,1,-1,1,14.3,100,0.0333941,7
Jain,Proportional to Consumption,Tri-level EP,3,-1,1,1,14.3,100,0.00775679,7
Jain,Remuneration Model 1,Cascading Tree,3,-1,1,1,14.3,100,0.0127037,7
Jain,Remuneration Model 1,Weighted Solidarity,1,-1,1,1,14.3,100,0.0360492,7
Jain,Remuneration Model 1,Pearson Key,1,-1,1,1,14.3,100,0.056188,7
Jain,Remuneration Model 1,Pearson-Sharing Rate,1,-1,1,1,14.3,100,0.0549371,7
Jain,Remuneration Model 1,Similarity-Utilization,1,-1,1,1,14.3,100,0.0318411,7
Jain,Remuneration Model 1,Marginal Contribution,2,1,1,0,14.3,100,0.0376069,7
Jain,Remuneration Model 1,Stratified Expected Value,1,-1,1,1,14.3,100,0.033432,7
Jain,Remuneration Model 1,Adaptive Sampling Shapley,2,1,1,0,14.3,100,0.029016,7
Jain,Remuneration Model 1,Tri-level EP,1,-1,1,1,14.3,100,0.0614708,7
Jain,Cascading Tree,Weighted Solidarity,1,-1,1,1,14.3,100,0.0241908,7
Jain,Cascading Tree,Pearson Key,2,1,1,0,14.3,100,0.0443296,7
Jain,Cascading Tree,Pearson-Sharing Rate,2,1,1,0,14.3,100,0.0430787,7
Jain,Cascading Tree,Similarity-Utilization,4,1,1,0,14.3,100,0.0201927,7
Jain,Cascading Tree,Marginal Contribution,2,1,1,0,14.3,100,0.0257485,7
Jain,Cascading Tree,Stratified Expected Value,2,1,1,0,14.3,100,0.0215737,7
Jain,Cascading Tree,Adaptive Sampling Shapley,2,1,1,0,14.3,100,0.0186765,7
Jain,Cascading Tree,Tri-level EP,2,1,1,0,14.3,100,0.0496124,7
Jain,Weighted Solidarity,Pearson Key,2,1,1,0,14.3,100,0.0203293,7
Jain,Weighted Solidarity,Pearson-Sharing Rate,2,1,1,0,14.3,100,0.0203126,7
Jain,Weighted Solidarity,Similarity-Utilization,3,1,-1,1,14.3,100,0.0268862,7
Jain,Weighted Solidarity,Marginal Contribution,4,1,1,0,14.3,100,0.0176422,7
Jain,Weighted Solidarity,Stratified Expected Value,3,1,-1,1,14.3,100,0.0186432,7
Jain,Weighted Solidarity,Adaptive Sampling Shapley,3,1,-1,1,14.3,100,0.0170243,7
Jain,Weighted Solidarity,Tri-level EP,2,1,1,0,14.3,100,0.0254216,7
Jain,Pearson Key,Pearson-Sharing Rate,1,1,-1,1,14.3,100,0.00125087,7
Jain,Pearson Key,Similarity-Utilization,0,-1,-1,0,14.3,100,0.0387587,7
Jain,Pearson Key,Marginal Contribution,1,1,-1,1,14.3,100,0.0196198,7
Jain,Pearson Key,Stratified Expected Value,1,1,-1,1,14.3,100,0.0245619,7
Jain,Pearson Key,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.0279685,7
Jain,Pearson Key,Tri-level EP,3,-1,1,1,14.3,100,0.00528278,7
Jain,Pearson-Sharing Rate,Similarity-Utilization,0,-1,-1,0,14.3,100,0.037732,7
Jain,Pearson-Sharing Rate,Marginal Contribution,1,1,-1,1,14.3,100,0.018593,7
Jain,Pearson-Sharing Rate,Stratified Expected Value,1,1,-1,1,14.3,100,0.0235352,7
Jain,Pearson-Sharing Rate,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.0269417,7
Jain,Pearson-Sharing Rate,Tri-level EP,3,-1,1,1,14.3,100,0.00653365,7
Jain,Similarity-Utilization,Marginal Contribution,2,1,1,0,14.3,100,0.019139,7
Jain,Similarity-Utilization,Stratified Expected Value,0,1,1,0,14.3,100,0.0141968,7
Jain,Similarity-Utilization,Adaptive Sampling Shapley,3,1,-1,1,14.3,100,0.0144925,7
Jain,Similarity-Utilization,Tri-level EP,0,1,1,0,14.3,100,0.0438198,7
Jain,Marginal Contribution,Stratified Expected Value,2,-1,-1,0,14.3,100,0.00494219,7
Jain,Marginal Contribution,Adaptive Sampling Shapley,2,-1,-1,0,14.3,100,0.00859093,7
Jain,Marginal Contribution,Tri-level EP,1,-1,1,1,14.3,100,0.0246808,7
Jain,Stratified Expected Value,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.00495441,7
Jain,Stratified Expected Value,Tri-level EP,3,-1,1,1,14.3,100,0.029623,7
Jain,Adaptive Sampling Shapley,Tri-level EP,1,-1,1,1,14.3,100,0.0330295,7
Gini,Shapley,Nucleolo,0,1,1,0,14.3,100,0.204872,7
Gini,Shapley,Nash Bargaining,0,1,1,0,14.3,100,0.0888461,7
Gini,Shapley,Variance Least Core,1,-1,1,1,14.3,100,0.169987,7
Gini,Shapley,Equal Split,0,-1,-1,0,14.3,100,0.571214,7
Gini,Shapley,Proportional to Consumption,1,-1,1,1,14.3,100,0.365552,7
Gini,Shapley,Remuneration Model 1,2,-1,-1,0,14.3,100,0.240749,7
Gini,Shapley,Cascading Tree,2,-1,-1,0,14.3,100,0.112545,7
Gini,Shapley,Weighted Solidarity,1,-1,1,1,14.3,100,0.379263,7
Gini,Shapley,Pearson Key,1,-1,1,1,14.3,100,0.356751,7
Gini,Shapley,Pearson-Sharing Rate,1,-1,1,1,14.3,100,0.348615,7
Gini,Shapley,Similarity-Utilization,1,-1,1,1,14.3,100,0.350268,7
Gini,Shapley,Marginal Contribution,0,1,1,0,14.3,100,0.0888461,7
Gini,Shapley,Stratified Expected Value,1,-1,1,1,14.3,100,0.112623,7
Gini,Shapley,Adaptive Sampling Shapley,3,1,-1,1,14.3,100,0.00585284,7
Gini,Shapley,Tri-level EP,1,-1,1,1,14.3,100,0.395073,7
Gini,Nucleolo,Nash Bargaining,0,-1,-1,0,14.3,100,0.20054,7
Gini,Nucleolo,Variance Least Core,0,-1,-1,0,14.3,100,0.325103,7
Gini,Nucleolo,Equal Split,0,-1,-1,0,14.3,100,0.776085,7
Gini,Nucleolo,Proportional to Consumption,1,-1,1,1,14.3,100,0.284424,7
Gini,Nucleolo,Remuneration Model 1,0,-1,-1,0,14.3,100,0.441298,7
Gini,Nucleolo,Cascading Tree,0,-1,-1,0,14.3,100,0.317417,7
Gini,Nucleolo,Weighted Solidarity,2,-1,-1,0,14.3,100,0.584135,7
Gini,Nucleolo,Pearson Key,1,-1,1,1,14.3,100,0.275623,7
Gini,Nucleolo,Pearson-Sharing Rate,1,-1,1,1,14.3,100,0.267487,7
Gini,Nucleolo,Similarity-Utilization,2,-1,-1,0,14.3,100,0.444612,7
Gini,Nucleolo,Marginal Contribution,0,-1,-1,0,14.3,100,0.20054,7
Gini,Nucleolo,Stratified Expected Value,0,-1,-1,0,14.3,100,0.269232,7
Gini,Nucleolo,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.203164,7
Gini,Nucleolo,Tri-level EP,1,-1,1,1,14.3,100,0.313945,7
Gini,Nash Bargaining,Variance Least Core,3,-1,1,1,14.3,100,0.124564,7
Gini,Nash Bargaining,Equal Split,0,-1,-1,0,14.3,100,0.575546,7
Gini,Nash Bargaining,Proportional to Consumption,1,-1,1,1,14.3,100,0.314655,7
Gini,Nash Bargaining,Remuneration Model 1,2,-1,-1,0,14.3,100,0.329595,7
Gini,Nash Bargaining,Cascading Tree,0,-1,-1,0,14.3,100,0.188596,7
Gini,Nash Bargaining,Weighted Solidarity,1,-1,1,1,14.3,100,0.383595,7
Gini,Nash Bargaining,Pearson Key,1,-1,1,1,14.3,100,0.305854,7
Gini,Nash Bargaining,Pearson-Sharing Rate,1,-1,1,1,14.3,100,0.297718,7
Gini,Nash Bargaining,Similarity-Utilization,1,-1,1,1,14.3,100,0.299372,7
Gini,Nash Bargaining,Marginal Contribution,0,0,0,0,NaN,NaN,0,7
Gini,Nash Bargaining,Stratified Expected Value,2,-1,-1,0,14.3,100,0.0686927,7
Gini,Nash Bargaining,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.089067,7
Gini,Nash Bargaining,Tri-level EP,1,-1,1,1,14.3,100,0.344177,7
Gini,Variance Least Core,Equal Split,0,-1,-1,0,14.3,100,0.580964,7
Gini,Variance Least Core,Proportional to Consumption,0,1,1,0,14.3,100,0.330149,7
Gini,Variance Least Core,Remuneration Model 1,1,1,-1,1,14.3,100,0.410736,7
Gini,Variance Least Core,Cascading Tree,1,1,-1,1,14.3,100,0.269736,7
Gini,Variance Least Core,Weighted Solidarity,2,-1,-1,0,14.3,100,0.328816,7
Gini,Variance Least Core,Pearson Key,0,1,1,0,14.3,100,0.321348,7
Gini,Variance Least Core,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.313212,7
Gini,Variance Least Core,Similarity-Utilization,1,-1,1,1,14.3,100,0.314865,7
Gini,Variance Least Core,Marginal Contribution,3,1,-1,1,14.3,100,0.124564,7
Gini,Variance Least Core,Stratified Expected Value,3,1,-1,1,14.3,100,0.123964,7
Gini,Variance Least Core,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.170208,7
Gini,Variance Least Core,Tri-level EP,0,1,1,0,14.3,100,0.35967,7
Gini,Equal Split,Proportional to Consumption,0,1,1,0,14.3,100,0.741244,7
Gini,Equal Split,Remuneration Model 1,0,1,1,0,14.3,100,0.545932,7
Gini,Equal Split,Cascading Tree,0,1,1,0,14.3,100,0.458668,7
Gini,Equal Split,Weighted Solidarity,0,1,1,0,14.3,100,0.503202,7
Gini,Equal Split,Pearson Key,0,1,1,0,14.3,100,0.749915,7
Gini,Equal Split,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.741056,7
Gini,Equal Split,Similarity-Utilization,0,1,1,0,14.3,100,0.683147,7
Gini,Equal Split,Marginal Contribution,0,1,1,0,14.3,100,0.575546,7
Gini,Equal Split,Stratified Expected Value,0,1,1,0,14.3,100,0.506853,7
Gini,Equal Split,Adaptive Sampling Shapley,0,1,1,0,14.3,100,0.572921,7
Gini,Equal Split,Tri-level EP,0,1,1,0,14.3,100,0.788315,7
Gini,Proportional to Consumption,Remuneration Model 1,0,-1,-1,0,14.3,100,0.571016,7
Gini,Proportional to Consumption,Cascading Tree,0,-1,-1,0,14.3,100,0.430017,7
Gini,Proportional to Consumption,Weighted Solidarity,0,-1,-1,0,14.3,100,0.441585,7
Gini,Proportional to Consumption,Pearson Key,3,-1,1,1,14.3,100,0.0852391,7
Gini,Proportional to Consumption,Pearson-Sharing Rate,2,-1,-1,0,14.3,100,0.0845456,7
Gini,Proportional to Consumption,Similarity-Utilization,2,-1,-1,0,14.3,100,0.22786,7
Gini,Proportional to Consumption,Marginal Contribution,1,1,-1,1,14.3,100,0.314655,7
Gini,Proportional to Consumption,Stratified Expected Value,0,-1,-1,0,14.3,100,0.338409,7
Gini,Proportional to Consumption,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.365214,7
Gini,Proportional to Consumption,Tri-level EP,1,-1,1,1,14.3,100,0.0665806,7
Gini,Remuneration Model 1,Cascading Tree,1,-1,1,1,14.3,100,0.141,7
Gini,Remuneration Model 1,Weighted Solidarity,1,-1,1,1,14.3,100,0.353982,7
Gini,Remuneration Model 1,Pearson Key,0,1,1,0,14.3,100,0.579687,7
Gini,Remuneration Model 1,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.570828,7
Gini,Remuneration Model 1,Similarity-Utilization,1,-1,1,1,14.3,100,0.465275,7
Gini,Remuneration Model 1,Marginal Contribution,2,1,1,0,14.3,100,0.329595,7
Gini,Remuneration Model 1,Stratified Expected Value,1,-1,1,1,14.3,100,0.286772,7
Gini,Remuneration Model 1,Adaptive Sampling Shapley,2,1,1,0,14.3,100,0.240528,7
Gini,Remuneration Model 1,Tri-level EP,0,1,1,0,14.3,100,0.618087,7
Gini,Cascading Tree,Weighted Solidarity,1,-1,1,1,14.3,100,0.266718,7
Gini,Cascading Tree,Pearson Key,0,1,1,0,14.3,100,0.438688,7
Gini,Cascading Tree,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.429828,7
Gini,Cascading Tree,Similarity-Utilization,1,-1,1,1,14.3,100,0.375152,7
Gini,Cascading Tree,Marginal Contribution,0,1,1,0,14.3,100,0.188596,7
Gini,Cascading Tree,Stratified Expected Value,0,1,1,0,14.3,100,0.176567,7
Gini,Cascading Tree,Adaptive Sampling Shapley,2,1,1,0,14.3,100,0.114253,7
Gini,Cascading Tree,Tri-level EP,0,1,1,0,14.3,100,0.477087,7
Gini,Weighted Solidarity,Pearson Key,0,1,1,0,14.3,100,0.51344,7
Gini,Weighted Solidarity,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.510711,7
Gini,Weighted Solidarity,Similarity-Utilization,0,1,1,0,14.3,100,0.49141,7
Gini,Weighted Solidarity,Marginal Contribution,1,1,-1,1,14.3,100,0.383595,7
Gini,Weighted Solidarity,Stratified Expected Value,1,1,-1,1,14.3,100,0.330191,7
Gini,Weighted Solidarity,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.380971,7
Gini,Weighted Solidarity,Tri-level EP,0,1,1,0,14.3,100,0.508165,7
Gini,Pearson Key,Pearson-Sharing Rate,0,-1,-1,0,14.3,100,0.00885951,7
Gini,Pearson Key,Similarity-Utilization,0,-1,-1,0,14.3,100,0.223813,7
Gini,Pearson Key,Marginal Contribution,1,1,-1,1,14.3,100,0.305854,7
Gini,Pearson Key,Stratified Expected Value,0,-1,-1,0,14.3,100,0.329607,7
Gini,Pearson Key,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.356413,7
Gini,Pearson Key,Tri-level EP,4,1,1,0,14.3,100,0.0383997,7
Gini,Pearson-Sharing Rate,Similarity-Utilization,2,-1,-1,0,14.3,100,0.22378,7
Gini,Pearson-Sharing Rate,Marginal Contribution,1,1,-1,1,14.3,100,0.297718,7
Gini,Pearson-Sharing Rate,Stratified Expected Value,0,-1,-1,0,14.3,100,0.321471,7
Gini,Pearson-Sharing Rate,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.348277,7
Gini,Pearson-Sharing Rate,Tri-level EP,4,1,1,0,14.3,100,0.0472592,7
Gini,Similarity-Utilization,Marginal Contribution,1,1,-1,1,14.3,100,0.299372,7
Gini,Similarity-Utilization,Stratified Expected Value,1,1,-1,1,14.3,100,0.323125,7
Gini,Similarity-Utilization,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.34993,7
Gini,Similarity-Utilization,Tri-level EP,0,1,1,0,14.3,100,0.224693,7
Gini,Marginal Contribution,Stratified Expected Value,2,-1,-1,0,14.3,100,0.0686927,7
Gini,Marginal Contribution,Adaptive Sampling Shapley,0,-1,-1,0,14.3,100,0.089067,7
Gini,Marginal Contribution,Tri-level EP,1,-1,1,1,14.3,100,0.344177,7
Gini,Stratified Expected Value,Adaptive Sampling Shapley,1,1,-1,1,14.3,100,0.111558,7
Gini,Stratified Expected Value,Tri-level EP,0,1,1,0,14.3,100,0.36793,7
Gini,Adaptive Sampling Shapley,Tri-level EP,1,-1,1,1,14.3,100,0.394735,7
FairnessIndex,Shapley,Nucleolo,4,1,1,0,14.3,100,0.398941,7
FairnessIndex,Shapley,Nash Bargaining,0,-1,-1,0,14.3,100,0.164414,7
FairnessIndex,Shapley,Variance Least Core,3,1,-1,1,14.3,100,0.223893,7
FairnessIndex,Shapley,Equal Split,0,1,1,0,14.3,100,0.477653,7
FairnessIndex,Shapley,Proportional to Consumption,2,1,1,0,14.3,100,0.995359,7
FairnessIndex,Shapley,Remuneration Model 1,0,1,1,0,14.3,100,0.305142,7
FairnessIndex,Shapley,Cascading Tree,0,1,1,0,14.3,100,0.344919,7
FairnessIndex,Shapley,Weighted Solidarity,1,1,-1,1,14.3,100,0.40884,7
FairnessIndex,Shapley,Pearson Key,0,1,1,0,14.3,100,0.995359,7
FairnessIndex,Shapley,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.995359,7
FairnessIndex,Shapley,Similarity-Utilization,0,1,1,0,14.3,100,0.995359,7
FairnessIndex,Shapley,Marginal Contribution,0,-1,-1,0,14.3,100,0.164414,7
FairnessIndex,Shapley,Stratified Expected Value,3,1,-1,1,14.3,100,0.112825,7
FairnessIndex,Shapley,Adaptive Sampling Shapley,2,1,1,0,14.3,100,0.00463342,7
FairnessIndex,Shapley,Tri-level EP,0,1,1,0,14.3,100,0.995359,7
FairnessIndex,Nucleolo,Nash Bargaining,0,-1,-1,0,14.3,100,0.403582,7
FairnessIndex,Nucleolo,Variance Least Core,0,-1,-1,0,14.3,100,0.175048,7
FairnessIndex,Nucleolo,Equal Split,0,1,1,0,14.3,100,0.394037,7
FairnessIndex,Nucleolo,Proportional to Consumption,0,1,1,0,14.3,100,0.596418,7
FairnessIndex,Nucleolo,Remuneration Model 1,1,-1,1,1,14.3,100,0.356263,7
FairnessIndex,Nucleolo,Cascading Tree,1,-1,1,1,14.3,100,0.436244,7
FairnessIndex,Nucleolo,Weighted Solidarity,1,1,-1,1,14.3,100,0.414188,7
FairnessIndex,Nucleolo,Pearson Key,0,1,1,0,14.3,100,0.596418,7
FairnessIndex,Nucleolo,Pearson-Sharing Rate,0,1,1,0,14.3,100,0.596418,7
FairnessIndex,Nucleolo,Similarity-Utilization,1,1,-1,1,14.3,100,0.596418,7
FairnessIndex,Nucleolo,Marginal Contribution,0,-1,-1,0,14.3,100,0.403582,7
FairnessIndex,Nucleolo,Stratified Expected Value,4,-1,-1,0,14.3,100,0.287436,7
FairnessIndex,Nucleolo,Adaptive Sampling Shapley,4,-1,-1,0,14.3,100,0.394455,7
FairnessIndex,Nucleolo,Tri-level EP,0,1,1,0,14.3,100,0.596418,7
FairnessIndex,Nash Bargaining,Variance Least Core,0,1,1,0,14.3,100,0.228535,7
FairnessIndex,Nash Bargaining,Equal Split,0,1,1,0,14.3,100,0.482294,7
FairnessIndex,Nash Bargaining,Proportional to Consumption,0,1,1,0,14.3,100,1,7
FairnessIndex,Nash Bargaining,Remuneration Model 1,0,1,1,0,14.3,100,0.355718,7
