Indicatore,MetodoA,MetodoB,SchedaDa,SchedaA,PenetrazioneDa_pct,PenetrazioneA_pct,DivarioDa,DivarioA,PassiPari
EI_new,Nash Bargaining,Equal Split,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0565875,0.0717535,0
EI_new,Nash Bargaining,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0068204,0.0045627,0
EI_new,Nash Bargaining,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,0.036593,-0.0404692,0
EI_new,Nash Bargaining,Remuneration Model 1,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.01162,0.0262143,0
EI_new,Nash Bargaining,Cascading Tree,CER_1_6_0,CER_0_7_0,85.71,100,-0.0335589,0.0204547,0
EI_new,Nash Bargaining,Weighted Solidarity,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.0768887,0.0485188,0
EI_new,Nash Bargaining,Pearson Key,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0106466,0.0487798,0
EI_new,Nash Bargaining,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0487798,-0.0544865,0
EI_new,Nash Bargaining,Pearson-Sharing Rate,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0137975,0.030335,0
EI_new,Nash Bargaining,Pearson-Sharing Rate,CER_4_3_0,CER_3_4_0,42.85,57.14,0.030335,-0.07657,0
EI_new,Nash Bargaining,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00345713,0.00393906,0
EI_new,Nash Bargaining,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00321449,0.00443025,0
EI_new,Nash Bargaining,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00443025,-0.002539,0
EI_new,Nash Bargaining,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.002539,0.0194611,0
EI_new,Nash Bargaining,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00858265,0.000504729,0
EI_new,Variance Least Core,Equal Split,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0678792,0.0693799,0
EI_new,Variance Least Core,Proportional to Consumption,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0225455,0.0240115,0
EI_new,Variance Least Core,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0240115,-0.0535645,0
EI_new,Variance Least Core,Proportional to Consumption,CER_1_6_0,CER_0_7_0,85.71,100,-0.0981965,0.0211735,0
EI_new,Variance Least Core,Remuneration Model 1,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0229117,0.0238407,0
EI_new,Variance Least Core,Cascading Tree,CER_1_6_0,CER_0_7_0,85.71,100,-0.0359325,0.0661647,0
EI_new,Variance Least Core,Weighted Solidarity,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.089984,0.0372272,0
EI_new,Variance Least Core,Pearson Key,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0377549,0.0361983,0
EI_new,Variance Least Core,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0361983,-0.0675817,0
EI_new,Variance Least Core,Pearson Key,CER_1_6_0,CER_0_7_0,85.71,100,-0.0828734,0.0331637,0
EI_new,Variance Least Core,Pearson-Sharing Rate,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0409058,0.0177536,0
EI_new,Variance Least Core,Pearson-Sharing Rate,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0177536,-0.0896653,0
EI_new,Variance Least Core,Pearson-Sharing Rate,CER_1_6_0,CER_0_7_0,85.71,100,-0.0992038,0.0142349,0
EI_new,Variance Least Core,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,-0.00237362,0.04571,0
EI_new,Variance Least Core,Stratified Expected Value,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.00320758,3.15258e-05,0
EI_new,Variance Least Core,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0151204,0.00636581,0
EI_new,Variance Least Core,Tri-level EP,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0266035,0.0766914,0
EI_new,Equal Split,Proportional to Consumption,CER_2_5_0,CER_1_6_0,71.42,85.71,0.000884255,-0.167576,0
EI_new,Equal Split,Remuneration Model 1,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0449675,-0.0455392,0
EI_new,Equal Split,Cascading Tree,CER_3_4_0,CER_2_5_0,57.14,71.42,0.031727,-0.00665534,0
EI_new,Equal Split,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,0.105106,-0.0651751,0
EI_new,Equal Split,Pearson Key,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00334893,-0.152253,0
EI_new,Equal Split,Pearson-Sharing Rate,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0936191,-0.0203367,0
EI_new,Equal Split,Similarity-Utilization,CER_3_4_0,CER_2_5_0,57.14,71.42,0.00992489,-0.0951055,0
EI_new,Equal Split,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0565875,-0.0717535,0
EI_new,Equal Split,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0679107,-0.0609834,0
EI_new,Equal Split,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0807898,-0.0631754,0
EI_new,Equal Split,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,0.107407,-0.0493674,0
EI_new,Proportional to Consumption,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00199796,-0.0193456,0
EI_new,Proportional to Consumption,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0564563,0.0143662,0
EI_new,Proportional to Consumption,Cascading Tree,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0075396,0.062264,0
EI_new,Proportional to Consumption,Weighted Solidarity,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.0364195,0.104222,0
EI_new,Proportional to Consumption,Pearson Key,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0152093,0.0121868,0
EI_new,Proportional to Consumption,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0121868,-0.0140173,0
EI_new,Proportional to Consumption,Pearson Key,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.0140173,0.00246467,0
EI_new,Proportional to Consumption,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0068204,-0.0045627,0
EI_new,Proportional to Consumption,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.036593,0.0404692,0
EI_new,Proportional to Consumption,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00336326,-0.000623639,0
EI_new,Proportional to Consumption,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0351055,0.0503569,0
EI_new,Proportional to Consumption,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0036059,-0.000132449,0
EI_new,Proportional to Consumption,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.039132,0.0599303,0
EI_new,Proportional to Consumption,Tri-level EP,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00405797,0.0526798,0
EI_new,Remuneration Model 1,Weighted Solidarity,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.0507857,0.0601389,0
EI_new,Remuneration Model 1,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0601389,-0.0196359,0
EI_new,Remuneration Model 1,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00405517,0.00413623,0
EI_new,Remuneration Model 1,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0686431,-0.0283835,0
EI_new,Remuneration Model 1,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00411831,0.000985354,0
EI_new,Remuneration Model 1,Pearson-Sharing Rate,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0501983,-0.050467,0
EI_new,Remuneration Model 1,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,0.01162,-0.0262143,0
EI_new,Remuneration Model 1,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0229432,-0.0154443,0
EI_new,Remuneration Model 1,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0358223,-0.0176362,0
EI_new,Remuneration Model 1,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00376022,0.0152876,0
EI_new,Remuneration Model 1,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0624399,-0.00382825,0
EI_new,Remuneration Model 1,Tri-level EP,CER_1_6_0,CER_0_7_0,85.71,100,-0.00382825,0.0311263,0
EI_new,Cascading Tree,Pearson Key,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0100043,-0.0469409,0
EI_new,Cascading Tree,Pearson-Sharing Rate,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0618921,-0.0136813,0
EI_new,Cascading Tree,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0188025,-0.0369045,0
EI_new,Cascading Tree,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,0.0335589,-0.0204547,0
EI_new,Weighted Solidarity,Pearson Key,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0224022,-0.101757,0
EI_new,Weighted Solidarity,Pearson-Sharing Rate,CER_3_4_0,CER_2_5_0,57.14,71.42,0.000318679,-0.125443,0
EI_new,Weighted Solidarity,Similarity-Utilization,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0166677,-0.0411239,0
EI_new,Weighted Solidarity,Marginal Contribution,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0768887,-0.0485188,0
EI_new,Weighted Solidarity,Stratified Expected Value,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0867764,-0.0371956,0
EI_new,Weighted Solidarity,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0371956,0.00419168,0
EI_new,Weighted Solidarity,Stratified Expected Value,CER_1_6_0,CER_0_7_0,85.71,100,0.00419168,-0.0678434,0
EI_new,Weighted Solidarity,Adaptive Sampling Shapley,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0963498,-0.0243165,0
EI_new,Weighted Solidarity,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0243165,0.00199974,0
EI_new,Weighted Solidarity,Adaptive Sampling Shapley,CER_1_6_0,CER_0_7_0,85.71,100,0.00199974,-0.0543564,0
EI_new,Pearson Key,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0106466,-0.0487798,0
EI_new,Pearson Key,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0487798,0.0544865,0
EI_new,Pearson Key,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0145857,-0.0472923,0
EI_new,Pearson Key,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0472923,0.0643742,0
EI_new,Pearson Key,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0150769,-0.0513188,0
EI_new,Pearson Key,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0513188,0.0739476,0
EI_new,Pearson-Sharing Rate,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0137975,-0.030335,0
EI_new,Pearson-Sharing Rate,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.030335,0.07657,0
EI_new,Pearson-Sharing Rate,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0177366,-0.0288476,0
EI_new,Pearson-Sharing Rate,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0288476,0.0864577,0
EI_new,Pearson-Sharing Rate,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0182278,-0.032874,0
EI_new,Pearson-Sharing Rate,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.032874,0.0960311,0
EI_new,Marginal Contribution,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00345713,0.00393906,0
EI_new,Marginal Contribution,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00321449,0.00443025,0
EI_new,Marginal Contribution,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00443025,-0.002539,0
EI_new,Marginal Contribution,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.002539,0.0194611,0
EI_new,Marginal Contribution,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00858265,0.000504729,0
EI_new,Stratified Expected Value,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00049119,-0.00402643,0
EI_new,Stratified Expected Value,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00402643,0.00957339,0
EI_new,Stratified Expected Value,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0128791,-0.00219193,0
EI_new,Stratified Expected Value,Adaptive Sampling Shapley,CER_1_6_0,CER_0_7_0,85.71,100,-0.00219193,0.013487,0
EI_new,Stratified Expected Value,Tri-level EP,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00343434,0.0877854,0
EI_new,Adaptive Sampling Shapley,Tri-level EP,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00392553,0.0918118,0
Jain,Shapley,Nucleolo,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00197014,0.00260996,0
Jain,Shapley,Nash Bargaining,CER_6_1_0,CER_5_2_0,14.3,28.6,2.80543e-05,-0.00312551,0
Jain,Shapley,Nash Bargaining,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00262753,0.00075736,0
Jain,Shapley,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,4.63608e-05,-0.00533907,0
Jain,Shapley,Variance Least Core,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00197252,0.00240508,0
Jain,Shapley,Proportional to Consumption,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.000235649,0.00411935,0
Jain,Shapley,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00411935,-0.0027445,0
Jain,Shapley,Proportional to Consumption,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00237979,0.0346552,0
Jain,Shapley,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-1.32747e-05,0.00604717,0
Jain,Shapley,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00858846,-0.00582467,0
Jain,Shapley,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00174927,0.00499593,0
Jain,Shapley,Cascading Tree,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00869912,-0.0165436,0
Jain,Shapley,Weighted Solidarity,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00538923,0.000310139,0
Jain,Shapley,Weighted Solidarity,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000310139,-0.0161359,0
Jain,Shapley,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0156851,0.0137601,0
Jain,Shapley,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00342488,0.00172938,0
Jain,Shapley,Pearson-Sharing Rate,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00346005,0.00170249,0
Jain,Shapley,Similarity-Utilization,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.00314309,0.00159859,0
Jain,Shapley,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00159859,-0.00935523,0
Jain,Shapley,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,-0.00935523,0.0051124,0
Jain,Shapley,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,2.80543e-05,-0.00312551,0
Jain,Shapley,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00262753,0.00075736,0
Jain,Shapley,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00346491,0.00135324,0
Jain,Shapley,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.000191702,0.000194845,0
Jain,Shapley,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000194845,-4.98684e-05,0
Jain,Shapley,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,-1.54448e-05,0.000127163,0
Jain,Shapley,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00254853,0.000935112,0
Jain,Nucleolo,Nash Bargaining,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00220264,-0.000657386,0
Jain,Nucleolo,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00260698,-1.09233e-05,0
Jain,Nucleolo,Variance Least Core,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.000204876,5.16249e-05,0
Jain,Nucleolo,Variance Least Core,CER_2_5_0,CER_1_6_0,71.42,85.71,5.16249e-05,-0.0121312,0
Jain,Nucleolo,Equal Split,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000185319,-0.00400342,0
Jain,Nucleolo,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00608949,-0.00535445,0
Jain,Nucleolo,Proportional to Consumption,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00456544,0.0209864,0
Jain,Nucleolo,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0105586,-0.00843463,0
Jain,Nucleolo,Cascading Tree,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0106693,-0.0191535,0
Jain,Nucleolo,Weighted Solidarity,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00058243,-6.10826e-05,0
Jain,Nucleolo,Weighted Solidarity,CER_5_2_0,CER_4_3_0,28.6,42.85,-6.10826e-05,0.00228028,0
Jain,Nucleolo,Weighted Solidarity,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00228028,-0.0187458,0
Jain,Nucleolo,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0178708,9.12287e-05,0
Jain,Nucleolo,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,9.12287e-05,-0.0174289,0
Jain,Nucleolo,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00250686,-0.00357242,0
Jain,Nucleolo,Pearson Key,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.000880579,0.00120503,0
Jain,Nucleolo,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00250637,-0.00363999,0
Jain,Nucleolo,Pearson-Sharing Rate,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.000907467,0.00119363,0
Jain,Nucleolo,Similarity-Utilization,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000999663,-0.00930094,0
Jain,Nucleolo,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00220264,-0.000657386,0
Jain,Nucleolo,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.000258283,-0.00149477,0
Jain,Nucleolo,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00216498,-0.00265982,0
Jain,Nucleolo,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00248024,-0.00260325,0
Jain,Nucleolo,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.00167484,6.75482e-05,0
Jain,Nash Bargaining,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,1.83065e-05,-0.00221357,0
Jain,Nash Bargaining,Variance Least Core,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00221357,0.000655008,0
Jain,Nash Bargaining,Variance Least Core,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00193696,-0.00655486,0
Jain,Nash Bargaining,Variance Least Core,CER_1_6_0,CER_0_7_0,85.71,100,-0.00655486,0.00336351,0
Jain,Nash Bargaining,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,-5.09002e-05,0.00288986,0
Jain,Nash Bargaining,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00674687,-0.00350186,0
Jain,Nash Bargaining,Proportional to Consumption,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00268011,0.0265627,0
Jain,Nash Bargaining,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-4.1329e-05,0.00917268,0
Jain,Nash Bargaining,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,0.011216,-0.00658203,0
Jain,Nash Bargaining,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00177732,0.00812144,0
Jain,Nash Bargaining,Cascading Tree,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0113266,-0.0173009,0
Jain,Nash Bargaining,Weighted Solidarity,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00226373,0.00293767,0
Jain,Nash Bargaining,Weighted Solidarity,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00293767,-0.0168932,0
Jain,Nash Bargaining,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0159854,0.00566754,0
Jain,Nash Bargaining,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,0.00566754,-0.00437827,0
Jain,Nash Bargaining,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000797356,0.000972017,0
Jain,Nash Bargaining,Pearson-Sharing Rate,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000832522,0.00094513,0
Jain,Nash Bargaining,Similarity-Utilization,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.00390045,0.00129827,0
Jain,Nash Bargaining,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00129827,-0.0174478,0
Jain,Nash Bargaining,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000837383,0.000595881,0
Jain,Nash Bargaining,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00113541,-0.00518466,0
Jain,Nash Bargaining,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-4.43801e-05,0.0029338,0
Jain,Nash Bargaining,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00282237,-0.000807228,0
Jain,Nash Bargaining,Tri-level EP,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00480589,7.90003e-05,0
Jain,Variance Least Core,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,-6.92067e-05,0.00510342,0
Jain,Variance Least Core,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00609186,-0.00514958,0
Jain,Variance Least Core,Proportional to Consumption,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00461707,0.0331176,0
Jain,Variance Least Core,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-5.96355e-05,0.0113862,0
Jain,Variance Least Core,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,0.010561,-0.00822975,0
Jain,Variance Least Core,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00179563,0.010335,0
Jain,Variance Least Core,Cascading Tree,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0106716,-0.0189486,0
Jain,Variance Least Core,Weighted Solidarity,CER_5_2_0,CER_4_3_0,28.6,42.85,-5.01594e-05,0.00228266,0
Jain,Variance Least Core,Weighted Solidarity,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00228266,-0.0185409,0
Jain,Variance Least Core,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0179224,0.0122224,0
Jain,Variance Least Core,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,0.0122224,-0.00774178,0
Jain,Variance Least Core,Pearson Key,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.000675703,0.00115341,0
Jain,Variance Least Core,Pearson-Sharing Rate,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.000702591,0.001142,0
Jain,Variance Least Core,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,-1.83065e-05,0.00221357,0
Jain,Variance Least Core,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00221357,-0.000655008,0
Jain,Variance Least Core,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00193696,0.00655486,0
Jain,Variance Least Core,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,0.00655486,-0.00336351,0
Jain,Variance Least Core,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-5.83696e-05,0.000269206,0
Jain,Variance Least Core,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.000269206,-0.00149239,0
Jain,Variance Least Core,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.000801549,0.0013702,0
Jain,Variance Least Core,Stratified Expected Value,CER_1_6_0,CER_0_7_0,85.71,100,0.0013702,-0.00733292,0
Jain,Variance Least Core,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-6.26866e-05,0.00514737,0
Jain,Variance Least Core,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00216736,-0.00245495,0
Jain,Variance Least Core,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.00146997,1.59233e-05,0
Jain,Equal Split,Cascading Tree,CER_3_4_0,CER_2_5_0,57.14,71.42,0.000740352,-0.000579649,0
Jain,Equal Split,Cascading Tree,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.000579649,0.0238276,0
Jain,Equal Split,Similarity-Utilization,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000814343,-0.00529752,0
Jain,Equal Split,Similarity-Utilization,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00552795,0.0141408,0
Jain,Proportional to Consumption,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00446911,-0.00308018,0
Jain,Proportional to Consumption,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00172642,0.00523158,0
Jain,Proportional to Consumption,Cascading Tree,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00457977,-0.0137991,0
Jain,Proportional to Consumption,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00754423,0.00447387,0
Jain,Proportional to Consumption,Pearson Key,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00577047,-0.00604837,0
Jain,Proportional to Consumption,Pearson-Sharing Rate,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00757939,0.00444699,0
Jain,Proportional to Consumption,Pearson-Sharing Rate,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00575907,-0.00698421,0
Jain,Proportional to Consumption,Similarity-Utilization,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.000398599,0.00397838,0
Jain,Proportional to Consumption,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00397838,-0.0440105,0
