classe,residenza,mercato,periodo,kwh,f1,f2,f3,anno
4.5<potenza_impegnata<=6,Non Residente,Tutti,07,245.051,0.360636238379324,0.26926118455936837,0.3701025770613076,2025
1.5<potenza_impegnata<=3,Non Residente,Maggior Tutela,07,95.821,0.3315410124502017,0.27348778298436616,0.3949712045654321,2025
0<potenza_impegnata<=1.5,Tutti,Maggior Tutela,07,47.006,0.3202076746967723,0.2693263327506745,0.41046599255255317,2025
0<potenza_impegnata<=1.5,Residente,Maggior Tutela,07,57.946,0.3257708718544584,0.27108841348336493,0.4031407146621766,2025
potenza_impegnata>6,Residente,Tutti,07,645.806,0.3588320334636698,0.2670004000090595,0.3741675665272706,2025
0<potenza_impegnata<=1.5,Non Residente,Maggior Tutela,07,28.746,0.30367344828477627,0.2640901688080035,0.4322363829072202,2025
potenza_impegnata>6,Tutti,Tutti,08,544.071,0.31106820389034123,0.26144167887623804,0.42749011723342084,2025
potenza_impegnata>6,Non Residente,Tutti,08,641.407,0.3220377920256012,0.2511313690849137,0.4268308388894852,2025
4.5<potenza_impegnata<=6,Tutti,Tutti,08,216.236,0.3003325591496387,0.27071315804798995,0.4289542828023713,2025
4.5<potenza_impegnata<=6,Residente,Tutti,08,222.941,0.2983280238725538,0.27183669065792904,0.42983528546951727,2025
3<potenza_impegnata<=4.5,Tutti,Tutti,08,183.432,0.29478724614816637,0.27859569398092865,0.42661705987090504,2025
3<potenza_impegnata<=4.5,Residente,Tutti,08,190.805,0.29282231156720995,0.28062392254056767,0.4265537658922223,2025
3<potenza_impegnata<=4.5,Non Residente,Tutti,08,144.203,0.30151281582778894,0.27167280913851666,0.42681437503369446,2025
1.5<potenza_impegnata<=3,Tutti,Tutti,08,131.64,0.28019300257822627,0.2681543814635713,0.45165261595820244,2025
1.5<potenza_impegnata<=3,Residente,Tutti,08,138.12,0.27799925676591475,0.26746850626396745,0.4545322369701178,2025
1.5<potenza_impegnata<=3,Non Residente,Tutti,08,93.416,0.28918977477503477,0.27096624842510686,0.4398439767998584,2025
0<potenza_impegnata<=1.5,Tutti,Tutti,08,44.483,0.28039050578535,0.26131958128342014,0.4582899129312298,2025
0<potenza_impegnata<=1.5,Non Residente,Tutti,08,26.174,0.2848424018935944,0.2508585139528782,0.46429908415352733,2025
potenza_impegnata>6,Tutti,Servizio a tutele graduali domestici non vulnerabili,08,506.91,0.3044226295545872,0.2551264274198444,0.4404509430255685,2025
potenza_impegnata>6,Residente,Servizio a tutele graduali domestici non vulnerabili,08,511.126,0.3020396709841645,0.25858377637365587,0.4393765526421797,2025
4.5<potenza_impegnata<=6,Tutti,Servizio a tutele graduali domestici non vulnerabili,08,213.666,0.29878455171822066,0.26579467820211766,0.4354207700796616,2025
4.5<potenza_impegnata<=6,Residente,Servizio a tutele graduali domestici non vulnerabili,08,218.432,0.2996429653680097,0.26499932956055666,0.4353577050714335,2025
4.5<potenza_impegnata<=6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,08,180.808,0.29395050628334407,0.27027361512675896,0.4357758785898968,2025
3<potenza_impegnata<=4.5,Residente,Servizio a tutele graduali domestici non vulnerabili,08,192.814,0.29526148772586047,0.27223894801785026,0.4324995642562892,2025
3<potenza_impegnata<=4.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,08,152.259,0.29946687522626214,0.26454452724594324,0.4359885975277947,2025
1.5<potenza_impegnata<=3,Tutti,Servizio a tutele graduali domestici non vulnerabili,08,130.257,0.227833920659446,0.22089093286583433,0.5512751464747196,2025
1.5<potenza_impegnata<=3,Residente,Servizio a tutele graduali domestici non vulnerabili,08,136.089,0.22039608974365774,0.21454104327491333,0.5650628669814289,2025
1.5<potenza_impegnata<=3,Non Residente,Servizio a tutele graduali domestici non vulnerabili,08,85.831,0.2825519520101304,0.2676052856984406,0.44984276229142905,2025
0<potenza_impegnata<=1.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,08,36.576,0.26621404815842564,0.2673777275888425,0.46640822425273193,2025
0<potenza_impegnata<=1.5,Residente,Servizio a tutele graduali domestici non vulnerabili,08,50.23,0.2545837131990681,0.2680470757245076,0.47736921107642444,2025
potenza_impegnata>6,Tutti,Mercato Libero,08,553.181,0.3115691820016736,0.26251664512874284,0.42591417286958355,2025
potenza_impegnata>6,Residente,Mercato Libero,08,513.194,0.3050873141651852,0.26831730169779566,0.4265953841370191,2025
potenza_impegnata>6,Non Residente,Mercato Libero,08,656.957,0.3238728123995454,0.2516505672526206,0.42447662034783407,2025
4.5<potenza_impegnata<=6,Tutti,Mercato Libero,08,216.828,0.3003254250472528,0.27135598837137637,0.42831858658137095,2025
4.5<potenza_impegnata<=6,Residente,Mercato Libero,08,223.943,0.298319161186483,0.2727280242976739,0.42895281451584305,2025
4.5<potenza_impegnata<=6,Non Residente,Mercato Libero,08,186.672,0.30635135532676244,0.2671620164252822,0.42648662824795525,2025
0<potenza_impegnata<=1.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,08,20.398,0.3006946245070077,0.2653902315869918,0.4339151439060005,2025
3<potenza_impegnata<=4.5,Tutti,Mercato Libero,08,183.158,0.2948432794164478,0.2793716804100824,0.4257850401734699,2025
3<potenza_impegnata<=4.5,Residente,Mercato Libero,08,190.922,0.2926754795164547,0.2815544607907459,0.4257700596927995,2025
3<potenza_impegnata<=4.5,Non Residente,Mercato Libero,08,143.852,0.3019054896387848,0.2722947662014741,0.425799744159741,2025
1.5<potenza_impegnata<=3,Tutti,Mercato Libero,08,133.043,0.28582331980216974,0.2738798110414554,0.44029686915637484,2025
1.5<potenza_impegnata<=3,Residente,Mercato Libero,08,140.297,0.2847487554890173,0.2745257471140808,0.4407254973969019,2025
1.5<potenza_impegnata<=3,Non Residente,Mercato Libero,08,94.246,0.2896721234175815,0.271415791661536,0.4389120849208824,2025
3<potenza_impegnata<=4.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,08,188.35,0.29594594168896643,0.2709865371220057,0.43306752118902786,2025
0<potenza_impegnata<=1.5,Tutti,Mercato Libero,08,45.636,0.2846762063426376,0.26048440391458444,0.45483938974277804,2025
0<potenza_impegnata<=1.5,Residente,Mercato Libero,08,72.265,0.2805235534327294,0.26786758176411235,0.45160886480315826,2025
0<potenza_impegnata<=1.5,Non Residente,Mercato Libero,08,26.605,0.29221867042314564,0.24702822777266076,0.4607531018041936,2025
potenza_impegnata>6,Tutti,Maggior Tutela,08,488.941,0.316692637860165,0.2576110423966581,0.42569631974317695,2025
potenza_impegnata>6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,08,488.912,0.3126924069275308,0.24312810461915516,0.44417948845331406,2025
potenza_impegnata>6,Residente,Maggior Tutela,08,451.202,0.3222896204714888,0.2606804701595242,0.4170299093689871,2025
potenza_impegnata>6,Non Residente,Maggior Tutela,08,615.3,0.30863447699662655,0.2531917202558277,0.43817380274754575,2025
4.5<potenza_impegnata<=6,Tutti,Maggior Tutela,08,209.513,0.30438685212138705,0.26847834766176043,0.4271348002168526,2025
0<potenza_impegnata<=1.5,Residente,Tutti,08,66.012,0.2782923658688119,0.26606039126137443,0.45564724286981356,2025
4.5<potenza_impegnata<=6,Residente,Maggior Tutela,08,213.228,0.2946844219988171,0.2710676083008587,0.43424796970032414,2025
4.5<potenza_impegnata<=6,Non Residente,Maggior Tutela,08,187.939,0.3305183672334324,0.2615053493625583,0.40797628340400927,2025
3<potenza_impegnata<=4.5,Tutti,Maggior Tutela,08,178.608,0.29081984691322005,0.27568132420350006,0.43349882888328,2025
3<potenza_impegnata<=4.5,Residente,Maggior Tutela,08,183.094,0.29087951749219504,0.2777017953412941,0.43141868716651083,2025
3<potenza_impegnata<=4.5,Non Residente,Maggior Tutela,08,137.077,0.29046817668444147,0.263773620952199,0.4457582023633595,2025
1.5<potenza_impegnata<=3,Tutti,Maggior Tutela,08,120.364,0.2906359531278923,0.2702645454112673,0.43909950146084037,2025
1.5<potenza_impegnata<=3,Residente,Maggior Tutela,08,122.355,0.29076673143684145,0.27079676698089716,0.43843650158226133,2025
4.5<potenza_impegnata<=6,Non Residente,Tutti,08,186.315,0.3066461710869665,0.26710567126930246,0.426248157643731,2025
1.5<potenza_impegnata<=3,Non Residente,Maggior Tutela,08,91.158,0.2890162427193122,0.2651972364624213,0.4457865208182666,2025
0<potenza_impegnata<=1.5,Tutti,Maggior Tutela,08,43.178,0.2773914944790642,0.2604101266613566,0.46219837885957926,2025
0<potenza_impegnata<=1.5,Residente,Maggior Tutela,08,52.916,0.28442841202512015,0.26176147143772127,0.45381011653715847,2025
potenza_impegnata>6,Residente,Tutti,08,508.957,0.30553325317207625,0.2667012277588444,0.42776551906907934,2025
0<potenza_impegnata<=1.5,Non Residente,Maggior Tutela,08,26.836,0.25309466188211077,0.2557442487969067,0.49116108932098246,2025
potenza_impegnata>6,Tutti,Tutti,09,531.116,0.32910834852252396,0.24814280064342772,0.42274885083404834,2025
potenza_impegnata>6,Non Residente,Tutti,09,606.378,0.3800968397606412,0.25988377420877135,0.36001938603058753,2025
4.5<potenza_impegnata<=6,Tutti,Tutti,09,213.953,0.3453652715319666,0.3018419817086626,0.3527927467593708,2025
4.5<potenza_impegnata<=6,Residente,Tutti,09,219.319,0.34238174004195704,0.30443533916906274,0.3531829207889802,2025
4.5<potenza_impegnata<=6,Non Residente,Tutti,09,190.147,0.35421937200913356,0.29400082049860476,0.3517798074922616,2025
3<potenza_impegnata<=4.5,Tutti,Tutti,09,177.299,0.33256027249662745,0.3156167963504789,0.3518229311528935,2025
3<potenza_impegnata<=4.5,Residente,Tutti,09,182.755,0.330034604088025,0.31831047597640527,0.3516549199355698,2025
3<potenza_impegnata<=4.5,Non Residente,Tutti,09,148.381,0.34034371270211766,0.30695436743915766,0.3527019198587246,2025
1.5<potenza_impegnata<=3,Tutti,Tutti,09,114.168,0.321633235195651,0.32032835994709685,0.358038404857252,2025
1.5<potenza_impegnata<=3,Residente,Tutti,09,118.128,0.31946841947327914,0.3236005073490163,0.35693107317770445,2025
1.5<potenza_impegnata<=3,Non Residente,Tutti,09,91.022,0.3297954849645885,0.30789156635003456,0.3623129486853769,2025
0<potenza_impegnata<=1.5,Tutti,Tutti,09,35.929,0.31843776958669906,0.27941623116903486,0.402145999244266,2025
0<potenza_impegnata<=1.5,Non Residente,Tutti,09,24.239,0.3084533598344587,0.26350127967763015,0.4280453604879112,2025
potenza_impegnata>6,Tutti,Servizio a tutele graduali domestici non vulnerabili,09,482.38,0.34543418758190453,0.2717869674803111,0.38277884493778447,2025
potenza_impegnata>6,Residente,Servizio a tutele graduali domestici non vulnerabili,09,482.074,0.3333286933107471,0.2788384096072738,0.387832897081979,2025
4.5<potenza_impegnata<=6,Tutti,Servizio a tutele graduali domestici non vulnerabili,09,216.582,0.3405372472657835,0.30147901833134844,0.357983734402868,2025
4.5<potenza_impegnata<=6,Residente,Servizio a tutele graduali domestici non vulnerabili,09,220.576,0.3405433257558254,0.30223822982097337,0.3572184444232014,2025
4.5<potenza_impegnata<=6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,09,188.73,0.3405061495312824,0.29761330525029195,0.36188054521842566,2025
3<potenza_impegnata<=4.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,09,182.345,0.3314056567529564,0.3131837664391989,0.35541057680784466,2025
3<potenza_impegnata<=4.5,Residente,Servizio a tutele graduali domestici non vulnerabili,09,186.797,0.32936135957768853,0.3141588094799642,0.35647983094234714,2025
3<potenza_impegnata<=4.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,09,146.191,0.34166748821322324,0.30828930810315525,0.3500432036836214,2025
1.5<potenza_impegnata<=3,Tutti,Servizio a tutele graduali domestici non vulnerabili,09,120.172,0.26828878620663654,0.42079241029565845,0.31091880349770507,2025
1.5<potenza_impegnata<=3,Non Residente,Servizio a tutele graduali domestici non vulnerabili,09,90.965,0.32416683807897895,0.3040737653969825,0.3717593965240385,2025
0<potenza_impegnata<=1.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,09,35.434,0.29917912234497385,0.2895167082806034,0.4113041693744228,2025
0<potenza_impegnata<=1.5,Residente,Servizio a tutele graduali domestici non vulnerabili,09,46.971,0.3023319888527049,0.29749908536172254,0.4001689257855727,2025
potenza_impegnata>6,Tutti,Mercato Libero,09,544.45,0.3264676776987688,0.2451281229266958,0.4284041993745355,2025
potenza_impegnata>6,Residente,Mercato Libero,09,515.437,0.3094991629831222,0.2405195863301117,0.4499812506867661,2025
potenza_impegnata>6,Non Residente,Mercato Libero,09,620.13,0.3803300928420423,0.2600380827098277,0.35963182444813,2025
4.5<potenza_impegnata<=6,Tutti,Mercato Libero,09,214.827,0.34600004835185144,0.30224229393966107,0.35175765770848755,2025
4.5<potenza_impegnata<=6,Residente,Mercato Libero,09,220.552,0.3426637207253853,0.3051144327666013,0.35222184650801336,2025
4.5<potenza_impegnata<=6,Non Residente,Mercato Libero,09,190.732,0.35549496530972696,0.2939288764381708,0.3505761582521022,2025
0<potenza_impegnata<=1.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,09,21.702,0.2893435346831804,0.2646151244874667,0.4460413408293528,2025
3<potenza_impegnata<=4.5,Tutti,Mercato Libero,09,177.746,0.332536213476005,0.3162743012930624,0.3511894852309325,2025
3<potenza_impegnata<=4.5,Residente,Mercato Libero,09,183.469,0.33006574110248194,0.3192544940339464,0.35067976486357166,2025
3<potenza_impegnata<=4.5,Non Residente,Mercato Libero,09,148.919,0.3398001299885172,0.307117455914523,0.3530824140969598,2025
1.5<potenza_impegnata<=3,Residente,Servizio a tutele graduali domestici non vulnerabili,09,123.993,0.25993678397587633,0.43823815777433084,0.3018250582497928,2025
1.5<potenza_impegnata<=3,Tutti,Mercato Libero,09,115.282,0.3269130838254415,0.30994885777578113,0.36313805839877733,2025
1.5<potenza_impegnata<=3,Residente,Mercato Libero,09,119.712,0.3260283277585789,0.31040665385039956,0.3635650183910215,2025
1.5<potenza_impegnata<=3,Non Residente,Mercato Libero,09,91.831,0.3298259093966413,0.30845893585981415,0.3617151547435445,2025
0<potenza_impegnata<=1.5,Tutti,Mercato Libero,09,35.375,0.32834175463400705,0.2765554062809126,0.39510283908508037,2025
0<potenza_impegnata<=1.5,Residente,Mercato Libero,09,50.963,0.3328537338999562,0.28408502254643037,0.3830612435536135,2025
0<potenza_impegnata<=1.5,Non Residente,Mercato Libero,09,24.528,0.3194438365357961,0.2615174372516693,0.4190387262125346,2025
potenza_impegnata>6,Tutti,Maggior Tutela,09,438.111,0.35884706862584004,0.2733270689483065,0.36782586242585347,2025
potenza_impegnata>6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,09,484.7,0.3835051257082402,0.24961034514692387,0.366884529144836,2025
potenza_impegnata>6,Residente,Maggior Tutela,09,400.449,0.3443773952945794,0.27890119126704677,0.3767214134383738,2025
potenza_impegnata>6,Non Residente,Maggior Tutela,09,560.11,0.3745691427282276,0.26727077799452914,0.35816007927724325,2025
4.5<potenza_impegnata<=6,Tutti,Maggior Tutela,09,188.403,0.3428038826056805,0.2922901393097919,0.36490597808452746,2025
0<potenza_impegnata<=1.5,Residente,Tutti,09,49.945,0.32234328541395296,0.2856039940295435,0.3920527205565036,2025
4.5<potenza_impegnata<=6,Residente,Maggior Tutela,09,190.393,0.3409709005897417,0.2933974178238293,0.36563168158642884,2025
4.5<potenza_impegnata<=6,Non Residente,Maggior Tutela,09,176.861,0.34756594946551383,0.2894130610120785,0.3630209895224077,2025
3<potenza_impegnata<=4.5,Tutti,Maggior Tutela,09,153.05,0.33593899020324847,0.303014284254956,0.3610467255417955,2025
3<potenza_impegnata<=4.5,Residente,Maggior Tutela,09,155.445,0.3308633348498521,0.30413099147090866,0.36500567367923925,2025
3<potenza_impegnata<=4.5,Non Residente,Maggior Tutela,09,130.746,0.3574669317026827,0.2982780556338712,0.34425501266344616,2025
1.5<potenza_impegnata<=3,Tutti,Maggior Tutela,09,96.779,0.3369230283702967,0.296993903676396,0.36608306795330736,2025
1.5<potenza_impegnata<=3,Residente,Maggior Tutela,09,98.402,0.3364798474086995,0.29682761823613135,0.36669253435516924,2025
1.5<potenza_impegnata<=3,Non Residente,Maggior Tutela,09,72.888,0.34128058004470957,0.29872809950459744,0.35999132045069304,2025
0<potenza_impegnata<=1.5,Tutti,Maggior Tutela,09,38.982,0.30693831852391446,0.2804326169990456,0.41262906447704006,2025
0<potenza_impegnata<=1.5,Residente,Maggior Tutela,09,48.048,0.3133311336519324,0.28266473662363095,0.40400412972443667,2025
potenza_impegnata>6,Residente,Tutti,09,503.971,0.3121650532350415,0.24431314371472518,0.4435218030502333,2025
0<potenza_impegnata<=1.5,Non Residente,Maggior Tutela,09,23.717,0.2784475154366363,0.2704897041667062,0.45106278039665754,2025
1.5<potenza_impegnata<=3,Residente,Tutti,10,133.734,0.3338925455155195,0.32060515447212223,0.3455023000123582,2025
1.5<potenza_impegnata<=3,Non Residente,Tutti,10,107.336,0.33951004819663133,0.31294336468734757,0.3475465871160211,2025
0<potenza_impegnata<=1.5,Tutti,Tutti,10,44.497,0.32670747214471857,0.29314931064250865,0.3801432172127727,2025
0<potenza_impegnata<=1.5,Non Residente,Tutti,10,27.76,0.3266874972060666,0.2703417616347092,0.4029707411592241,2025
potenza_impegnata>6,Tutti,Servizio a tutele graduali domestici non vulnerabili,10,541.554,0.34127379803442137,0.2925228749604989,0.3662033270050797,2025
potenza_impegnata>6,Residente,Servizio a tutele graduali domestici non vulnerabili,10,551.796,0.32348034438618134,0.2999127124744008,0.37660694313941784,2025
potenza_impegnata>6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,10,498.095,0.4298483782793141,0.2557367754875297,0.3144148462331562,2025
4.5<potenza_impegnata<=6,Tutti,Servizio a tutele graduali domestici non vulnerabili,10,247.82,0.34962030065192073,0.3104301051218819,0.33994959422619736,2025
4.5<potenza_impegnata<=6,Residente,Servizio a tutele graduali domestici non vulnerabili,10,252.969,0.35117260118674837,0.3125561484662995,0.3362712503469521,2025
4.5<potenza_impegnata<=6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,10,211.973,0.34184206017842866,0.29977696417467226,0.3583809756468991,2025
3<potenza_impegnata<=4.5,Residente,Servizio a tutele graduali domestici non vulnerabili,10,211.892,0.3330511295320605,0.325994590474941,0.3409542799929986,2025
3<potenza_impegnata<=4.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,10,176.146,0.34830676007793965,0.31777397298484317,0.3339192669372172,2025
1.5<potenza_impegnata<=3,Tutti,Servizio a tutele graduali domestici non vulnerabili,10,130.709,0.3278930714645856,0.3169601929818471,0.35514673555356735,2025
1.5<potenza_impegnata<=3,Non Residente,Servizio a tutele graduali domestici non vulnerabili,10,91.347,0.3361949059015807,0.3099866303644556,0.3538184637339637,2025
0<potenza_impegnata<=1.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,10,42.082,0.2826441071473151,0.30150161020545724,0.41585428264722774,2025
0<potenza_impegnata<=1.5,Residente,Servizio a tutele graduali domestici non vulnerabili,10,57.347,0.2710776683674743,0.31873080348596206,0.41019152814656357,2025
potenza_impegnata>6,Tutti,Mercato Libero,10,574.916,0.36921355384555826,0.2805935633130219,0.35019288284141986,2025
potenza_impegnata>6,Residente,Mercato Libero,10,544.309,0.35555878036487476,0.28976403576359966,0.3546771838715256,2025
potenza_impegnata>6,Non Residente,Mercato Libero,10,651.845,0.3952853696049816,0.2630190777798494,0.34169555261516893,2025
4.5<potenza_impegnata<=6,Tutti,Mercato Libero,10,252.723,0.3550696930597187,0.3106241601128124,0.33430614682746895,2025
4.5<potenza_impegnata<=6,Residente,Mercato Libero,10,260.107,0.35064106475889545,0.3141075467366161,0.33525138850448843,2025
4.5<potenza_impegnata<=6,Non Residente,Mercato Libero,10,221.555,0.36736083740156344,0.3007760246223343,0.3318631379761022,2025
3<potenza_impegnata<=4.5,Tutti,Mercato Libero,10,202.604,0.34251273458848924,0.3248430723555768,0.33264419305593396,2025
3<potenza_impegnata<=4.5,Residente,Mercato Libero,10,209.301,0.33884629920565723,0.32830637871004764,0.3328473220842951,2025
3<potenza_impegnata<=4.5,Non Residente,Mercato Libero,10,168.99,0.3534805282735037,0.314069925768735,0.3324495459577612,2025
1.5<potenza_impegnata<=3,Tutti,Mercato Libero,10,131.644,0.3349919803742527,0.32003930344186604,0.3449687161838812,2025
1.5<potenza_impegnata<=3,Residente,Mercato Libero,10,135.79,0.333506372098819,0.32223989044158663,0.3442537374595943,2025
1.5<potenza_impegnata<=3,Non Residente,Mercato Libero,10,109.826,0.33951287188055473,0.3133152238905367,0.3471719042289086,2025
0<potenza_impegnata<=1.5,Tutti,Mercato Libero,10,44.931,0.3421028544069396,0.2907263458803318,0.3671707997127287,2025
0<potenza_impegnata<=1.5,Residente,Mercato Libero,10,69.355,0.34292807549098725,0.3018250230394709,0.35524690146954174,2025
0<potenza_impegnata<=1.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,10,24.014,0.31729857819905216,0.24987528061860814,0.4328261411823398,2025
0<potenza_impegnata<=1.5,Non Residente,Mercato Libero,10,28.097,0.3422269098502894,0.26991860295531933,0.3878544871943912,2025
potenza_impegnata>6,Tutti,Maggior Tutela,10,498.087,0.3555900700100867,0.27346616164397314,0.37094376834594006,2025
potenza_impegnata>6,Residente,Maggior Tutela,10,474.673,0.34753604782056197,0.27255117663414297,0.37991277554529507,2025
1.5<potenza_impegnata<=3,Residente,Servizio a tutele graduali domestici non vulnerabili,10,135.833,0.32626288672346865,0.3183168000246945,0.35542031325183693,2025
potenza_impegnata>6,Non Residente,Maggior Tutela,10,574.88,0.3688431797798232,0.2749717275808345,0.3561850926393422,2025
4.5<potenza_impegnata<=6,Tutti,Maggior Tutela,10,233.001,0.3578995748271403,0.2945254541428684,0.34757497102999113,2025
4.5<potenza_impegnata<=6,Residente,Maggior Tutela,10,237.737,0.3546941462669739,0.2948261820361053,0.35047967169692085,2025
3<potenza_impegnata<=4.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,10,207.976,0.3356294009104729,0.3246053108862471,0.33976528820327995,2025
4.5<potenza_impegnata<=6,Non Residente,Maggior Tutela,10,205.529,0.36644831207417655,0.29372342605399315,0.33982826187183035,2025
3<potenza_impegnata<=4.5,Tutti,Maggior Tutela,10,183.301,0.35480370349216533,0.3089995280673236,0.33619676844051105,2025
3<potenza_impegnata<=4.5,Residente,Maggior Tutela,10,186.177,0.3490930585753976,0.3101764473884493,0.3407304940361532,2025
3<potenza_impegnata<=4.5,Non Residente,Maggior Tutela,10,156.559,0.37788836945965815,0.304242566024086,0.3178690645162559,2025
1.5<potenza_impegnata<=3,Tutti,Maggior Tutela,10,112.283,0.346625828832186,0.3065515232051854,0.3468226479626286,2025
1.5<potenza_impegnata<=3,Residente,Maggior Tutela,10,114.168,0.3465959314886402,0.30647354559856305,0.34693052291279686,2025
1.5<potenza_impegnata<=3,Non Residente,Maggior Tutela,10,84.435,0.3469355007918901,0.3073588255816812,0.3457056736264287,2025
0<potenza_impegnata<=1.5,Residente,Tutti,10,64.734,0.3271738329836699,0.302312886540376,0.370513280475954,2025
0<potenza_impegnata<=1.5,Tutti,Maggior Tutela,10,43.704,0.3137088029221095,0.29443174302624997,0.3918594540516405,2025
0<potenza_impegnata<=1.5,Residente,Maggior Tutela,10,53.257,0.3244233459924045,0.2953467919248451,0.38022986208275034,2025
0<potenza_impegnata<=1.5,Non Residente,Maggior Tutela,10,27.726,0.2575365431969403,0.28963168648818566,0.452831770314874,2025
potenza_impegnata>6,Tutti,Tutti,10,566.647,0.36553476429569404,0.2813974141928712,0.35306782151143473,2025
potenza_impegnata>6,Residente,Tutti,10,540.822,0.351048440666574,0.29011155716098536,0.35884000217244066,2025
potenza_impegnata>6,Non Residente,Tutti,10,636.114,0.3952918270709178,0.26345996835381447,0.34124820457526767,2025
4.5<potenza_impegnata<=6,Tutti,Tutti,10,251.496,0.3546563830781809,0.31003190945633635,0.3353117074654828,2025
4.5<potenza_impegnata<=6,Residente,Tutti,10,258.486,0.35083619521322545,0.3132813480801222,0.3358824567066523,2025
4.5<potenza_impegnata<=6,Non Residente,Tutti,10,220.412,0.36567282791921724,0.30042869460789046,0.33389847747289225,2025
3<potenza_impegnata<=4.5,Tutti,Tutti,10,202.401,0.3424014358908573,0.3243009222407941,0.3332976418683486,2025
3<potenza_impegnata<=4.5,Residente,Tutti,10,208.703,0.33872662575946455,0.32748003953347526,0.3337933347070602,2025
3<potenza_impegnata<=4.5,Non Residente,Tutti,10,169.141,0.3538756475256627,0.31399716805000827,0.33212718442432904,2025
1.5<potenza_impegnata<=3,Tutti,Tutti,10,129.866,0.33518381859017593,0.3188490162890098,0.34596716512081427,2025
potenza_impegnata>6,Tutti,Tutti,11,684.143,0.33744229091158207,0.26414177675472705,0.39841593233369077,2025
potenza_impegnata>6,Non Residente,Tutti,11,757.249,0.3666004741419476,0.2486170919664655,0.3847824338915869,2025
4.5<potenza_impegnata<=6,Tutti,Tutti,11,291.758,0.3226151812648963,0.28933160608956243,0.38805321264554116,2025
4.5<potenza_impegnata<=6,Residente,Tutti,11,301.514,0.32015967732427325,0.29192040905905375,0.387919913616673,2025
3<potenza_impegnata<=4.5,Tutti,Tutti,11,217.451,0.30838277751582865,0.3036828861091302,0.3879343363750411,2025
3<potenza_impegnata<=4.5,Residente,Tutti,11,223.565,0.3040652751110211,0.30708055652683663,0.3888541683621423,2025
3<potenza_impegnata<=4.5,Non Residente,Tutti,11,184.801,0.3210951684003584,0.29376914136026056,0.38513569023938116,2025
1.5<potenza_impegnata<=3,Residente,Tutti,11,140.597,0.30143610077332716,0.29841953616847094,0.400144363058202,2025
1.5<potenza_impegnata<=3,Non Residente,Tutti,11,109.1,0.30745522958412946,0.29656623550975925,0.39597853490611135,2025
0<potenza_impegnata<=1.5,Tutti,Tutti,11,58.444,0.30493647679231417,0.270190364803871,0.4248731584038148,2025
0<potenza_impegnata<=1.5,Residente,Tutti,11,69.144,0.3002727909913034,0.278556356860437,0.42117085214825956,2025
0<potenza_impegnata<=1.5,Non Residente,Tutti,11,49.81,0.32242796021680553,0.25393263950815886,0.4236394002750355,2025
potenza_impegnata>6,Tutti,Servizio a tutele graduali domestici non vulnerabili,11,620.365,0.3189744438746176,0.2661896337928778,0.41483592233250466,2025
potenza_impegnata>6,Residente,Servizio a tutele graduali domestici non vulnerabili,11,624.042,0.30567472493522724,0.2710941504412973,0.42323112462347545,2025
4.5<potenza_impegnata<=6,Tutti,Servizio a tutele graduali domestici non vulnerabili,11,277.816,0.3183804706154159,0.2891062371741964,0.39251329221038767,2025
4.5<potenza_impegnata<=6,Residente,Servizio a tutele graduali domestici non vulnerabili,11,283.901,0.31813848552651713,0.2909161044343043,0.39094541003917854,2025
4.5<potenza_impegnata<=6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,11,235.45,0.31958642613903393,0.28008720764406503,0.40032636621690104,2025
3<potenza_impegnata<=4.5,Residente,Servizio a tutele graduali domestici non vulnerabili,11,223.861,0.2982123868315193,0.30020892642593766,0.40157868674254305,2025
3<potenza_impegnata<=4.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,11,187.186,0.3214361072893802,0.29358308835534236,0.38498080435527743,2025
1.5<potenza_impegnata<=3,Tutti,Servizio a tutele graduali domestici non vulnerabili,11,135.586,0.29412376887894137,0.2968959132920262,0.4089803178290325,2025
1.5<potenza_impegnata<=3,Non Residente,Servizio a tutele graduali domestici non vulnerabili,11,97.008,0.29761376776651177,0.2932571521650429,0.4091290800684453,2025
0<potenza_impegnata<=1.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,11,42.319,0.2840692497712088,0.2856587467057504,0.4302720035230408,2025
