classe,residenza,periodo,giorno,ora,kwh,anno
0<potenza_impegnata<=1.5,Residente,11,Sabato,6,0.065,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,5,0.05525,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,4,0.053,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,3,0.055,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,2,0.05575,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,23,0.084,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,22,0.095,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,21,0.105,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,20,0.1155,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,19,0.11325,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,1,0.06325,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,18,0.10925,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,17,0.09975,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,16,0.0895,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,15,0.08875,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,14,0.09275,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,13,0.09675,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,12,0.0955,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,11,0.0955,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,10,0.09325,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,9,0.09225,2025
0<potenza_impegnata<=1.5,Residente,11,Sabato,0,0.0745,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,8,0.08705,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,7,0.08235,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,6,0.06965,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,5,0.05854999999999999,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,4,0.054400000000000004,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,3,0.05325,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,2,0.0548,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,23,0.08465,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,22,0.09875,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,21,0.11005000000000001,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,20,0.12249999999999998,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,19,0.12135,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,1,0.06074999999999999,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,18,0.10874999999999999,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,17,0.0957,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,16,0.08320000000000001,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,15,0.07905,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,14,0.0811,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,13,0.085,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,12,0.08405,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,11,0.081,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,10,0.0795,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,9,0.08355,2025
0<potenza_impegnata<=1.5,Residente,11,Giorno feriale,0,0.0715,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,8,0.08316666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,7,0.06999999999999999,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,6,0.05983333333333333,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,5,0.05516666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,4,0.052333333333333336,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,3,0.05366666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,2,0.05616666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,23,0.079,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,22,0.09166666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,21,0.104,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,20,0.11683333333333333,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,19,0.11699999999999999,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,1,0.06383333333333334,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,18,0.11,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,17,0.10316666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,16,0.09333333333333334,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,15,0.09216666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,14,0.09333333333333334,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,13,0.09883333333333333,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,12,0.10216666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,11,0.09883333333333333,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,10,0.09633333333333333,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,9,0.09166666666666667,2025
0<potenza_impegnata<=1.5,Residente,11,Domenica,0,0.07166666666666667,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,8,0.043,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,7,0.041,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,6,0.038,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,5,0.0345,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,4,0.0345,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,3,0.03575,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,2,0.038,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,23,0.04775,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,22,0.04775,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,21,0.05325,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,20,0.05625,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,19,0.05425,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,1,0.0415,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,18,0.05525,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,17,0.05375,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,16,0.04875,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,15,0.045,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,14,0.04525,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,13,0.045,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,12,0.04475,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,11,0.048,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,10,0.0465,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,9,0.046,2025
0<potenza_impegnata<=1.5,Non Residente,11,Sabato,0,0.04425,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,8,0.04315,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,7,0.04290000000000001,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,6,0.04125,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,5,0.035350000000000006,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,4,0.033600000000000005,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,3,0.034600000000000006,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,2,0.0354,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,23,0.048350000000000004,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,22,0.0531,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,21,0.0573,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,20,0.06054999999999999,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,19,0.061549999999999994,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,1,0.0379,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,18,0.0601,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,17,0.055600000000000004,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,16,0.04714999999999999,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,15,0.04394999999999999,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,14,0.042800000000000005,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,13,0.043100000000000006,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,12,0.04375,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,11,0.0447,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,10,0.0445,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,9,0.04485,2025
0<potenza_impegnata<=1.5,Non Residente,11,Giorno feriale,0,0.04335,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,8,0.03816666666666667,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,7,0.036,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,6,0.036,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,5,0.03366666666666667,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,4,0.03333333333333333,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,3,0.034999999999999996,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,2,0.035666666666666666,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,23,0.045500000000000006,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,22,0.048666666666666664,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,21,0.052333333333333336,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,20,0.055,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,19,0.05366666666666667,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,1,0.03766666666666667,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,18,0.05333333333333334,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,17,0.050666666666666665,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,16,0.04566666666666667,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,15,0.043500000000000004,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,14,0.044333333333333336,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,13,0.043833333333333335,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,12,0.043833333333333335,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,11,0.04516666666666667,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,10,0.043666666666666666,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,9,0.0395,2025
0<potenza_impegnata<=1.5,Non Residente,11,Domenica,0,0.041666666666666664,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,8,0.06575,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,7,0.05975,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,6,0.0515,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,5,0.04675,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,4,0.04425,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,3,0.04625,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,2,0.04875,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,23,0.06625,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,22,0.07225,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,21,0.078,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,20,0.0835,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,19,0.0825,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,1,0.05325,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,18,0.07925,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,17,0.07425,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,16,0.06775,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,15,0.066,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,14,0.0675,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,13,0.069,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,12,0.07,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,11,0.071,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,10,0.0685,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,9,0.0695,2025
0<potenza_impegnata<=1.5,Tutti,12,Sabato,0,0.0595,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,8,0.06920000000000001,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,7,0.0666,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,6,0.05620000000000001,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,5,0.048799999999999996,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,4,0.0459,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,3,0.04635,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,2,0.047549999999999995,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,23,0.0685,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,22,0.07665,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,21,0.08415000000000002,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,20,0.08990000000000001,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,19,0.08995,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,1,0.0522,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,18,0.08349999999999999,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,17,0.07690000000000001,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,16,0.0691,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,15,0.06565000000000001,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,14,0.06660000000000002,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,13,0.06935,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,12,0.0683,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,11,0.06775,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,10,0.06695,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,9,0.06905,2025
0<potenza_impegnata<=1.5,Tutti,12,Giorno feriale,0,0.05934999999999999,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,8,0.05985714285714285,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,7,0.05485714285714286,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,6,0.04985714285714286,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,5,0.046,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,4,0.04485714285714286,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,3,0.04585714285714286,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,2,0.049,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,23,0.06642857142857143,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,22,0.07242857142857143,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,21,0.078,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,20,0.08414285714285714,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,19,0.08385714285714285,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,1,0.053285714285714283,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,18,0.07971428571428572,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,17,0.075,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,16,0.06699999999999999,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,15,0.06485714285714286,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,14,0.066,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,13,0.06899999999999999,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,12,0.072,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,11,0.07271428571428572,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,10,0.06942857142857142,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,9,0.06571428571428571,2025
0<potenza_impegnata<=1.5,Tutti,12,Domenica,0,0.05914285714285714,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,8,0.08675,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,7,0.07425,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,6,0.06175,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,5,0.054,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,4,0.05075,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,3,0.0535,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,2,0.056,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,23,0.0825,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,22,0.09475,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,21,0.10325,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,20,0.1115,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,19,0.1085,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,1,0.0625,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,18,0.10175,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,17,0.09425,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,16,0.0865,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,15,0.08525,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,14,0.088,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,13,0.0905,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,12,0.09175,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,11,0.09325,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,10,0.08925,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,9,0.091,2025
0<potenza_impegnata<=1.5,Residente,12,Sabato,0,0.0715,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,8,0.0897,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,7,0.0829,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,6,0.06770000000000001,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,5,0.05804999999999999,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,4,0.05355,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,3,0.053700000000000005,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,2,0.055999999999999994,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,23,0.0865,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,22,0.09985,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,21,0.10990000000000003,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,20,0.11975,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,19,0.11815,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,1,0.06244999999999999,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,18,0.10705000000000002,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,17,0.09615,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,16,0.08600000000000001,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,15,0.08274999999999999,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,14,0.08579999999999999,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,13,0.09004999999999999,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,12,0.08825,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,11,0.08554999999999999,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,10,0.0836,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,9,0.08845,2025
0<potenza_impegnata<=1.5,Residente,12,Giorno feriale,0,0.0721,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,8,0.07971428571428572,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,7,0.06771428571428571,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,6,0.05942857142857143,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,5,0.05442857142857143,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,4,0.05285714285714286,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,3,0.054142857142857145,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,2,0.05885714285714285,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,23,0.08371428571428571,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,22,0.09385714285714286,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,21,0.10214285714285713,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,20,0.1122857142857143,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,19,0.11214285714285714,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,1,0.06514285714285714,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,18,0.105,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,17,0.09785714285714286,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,16,0.088,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,15,0.08542857142857142,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,14,0.08885714285714286,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,13,0.09428571428571429,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,12,0.0972857142857143,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,11,0.09828571428571428,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,10,0.09428571428571429,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,9,0.08857142857142856,2025
0<potenza_impegnata<=1.5,Residente,12,Domenica,0,0.07328571428571429,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,8,0.04275,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,7,0.0435,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,6,0.04025,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,5,0.0385,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,4,0.037,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,3,0.0385,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,2,0.04075,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,23,0.04825,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,22,0.04775,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,21,0.05,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,20,0.05275,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,19,0.05375,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,1,0.043,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,18,0.0545,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,17,0.05225,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,16,0.047,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,15,0.045,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,14,0.04525,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,13,0.0455,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,12,0.046,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,11,0.0465,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,10,0.046,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,9,0.046,2025
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,0,0.0465,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,8,0.046349999999999995,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,7,0.048650000000000006,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,6,0.04355,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,5,0.0386,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,4,0.0374,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,3,0.0381,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,2,0.03825,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,23,0.0488,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,22,0.05105,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,21,0.05589999999999999,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,20,0.05689999999999999,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,19,0.058750000000000004,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,1,0.04095,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,18,0.057699999999999994,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,17,0.05565,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,16,0.050249999999999996,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,15,0.046799999999999994,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,14,0.04525,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,13,0.046299999999999994,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,12,0.04625,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,11,0.048049999999999995,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,10,0.0483,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,9,0.0475,2025
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,0,0.045349999999999994,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,8,0.03785714285714286,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,7,0.040857142857142856,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,6,0.039142857142857146,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,5,0.036571428571428574,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,4,0.036,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,3,0.03671428571428571,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,2,0.038142857142857145,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,23,0.04742857142857143,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,22,0.04871428571428572,2025
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,21,0.05142857142857143,2025
