classe,residenza,periodo,giorno,ora,kwh,anno
1.5<potenza_impegnata<=3,Residente,anno,Sabato,10,0.2108,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,11,0.2201,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,12,0.24,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,13,0.2433,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,14,0.2368,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,15,0.2243,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,16,0.2184,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,17,0.2261,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,18,0.2524,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,19,0.29,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,20,0.2832,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,21,0.2618,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,22,0.2315,2024
1.5<potenza_impegnata<=3,Residente,anno,Sabato,23,0.1983,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,0,0.1678,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,1,0.1413,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,2,0.123,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,3,0.1151,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,4,0.1102,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,5,0.1103,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,6,0.1161,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,7,0.1346,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,8,0.1695,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,9,0.2048,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,10,0.227,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,11,0.248,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,12,0.2647,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,13,0.2489,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,14,0.2372,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,15,0.2254,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,16,0.2191,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,17,0.2265,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,18,0.2526,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,19,0.291,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,20,0.2943,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,21,0.2775,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,22,0.2429,2024
1.5<potenza_impegnata<=3,Residente,anno,Domenica,23,0.2005,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,0,0.1569,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,1,0.1292,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,2,0.1145,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,3,0.1072,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,4,0.1043,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,5,0.1089,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,6,0.1296,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,7,0.1619,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,8,0.1686,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,9,0.167,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,10,0.1646,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,11,0.171,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,12,0.1852,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,13,0.1897,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,14,0.1856,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,15,0.18,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,16,0.1807,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,17,0.197,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,18,0.231,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,19,0.2781,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,20,0.2875,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,21,0.2746,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,22,0.2398,2024
1.5<potenza_impegnata<=3,Tutti,anno,Giorno feriale,23,0.1965,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,0,0.1586,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,1,0.1324,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,2,0.1173,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,3,0.1091,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,4,0.1053,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,5,0.107,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,6,0.1159,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,7,0.1399,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,8,0.1725,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,9,0.1956,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,10,0.203,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,11,0.2118,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,12,0.2307,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,13,0.2344,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,14,0.2279,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,15,0.2161,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,16,0.2104,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,17,0.2173,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,18,0.2415,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,19,0.2768,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,20,0.2717,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,21,0.2514,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,22,0.2227,2024
1.5<potenza_impegnata<=3,Tutti,anno,Sabato,23,0.1913,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,0,0.1625,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,1,0.1373,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,2,0.1197,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,3,0.1119,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,4,0.107,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,5,0.107,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,6,0.1122,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,7,0.1293,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,8,0.1619,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,9,0.1955,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,10,0.217,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,11,0.2369,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,12,0.2532,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,13,0.2394,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,14,0.2279,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,15,0.2166,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,16,0.2106,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,17,0.2176,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,18,0.2419,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,19,0.2784,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,20,0.283,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,21,0.2672,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,22,0.2346,2024
1.5<potenza_impegnata<=3,Tutti,anno,Domenica,23,0.1946,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,0,0.1652,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,1,0.1487,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,2,0.1372,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,3,0.1291,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,4,0.1229,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,5,0.1182,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,6,0.1149,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,7,0.116,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,8,0.119,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,9,0.1224,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,10,0.127,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,11,0.134,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,12,0.1454,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,13,0.1541,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,14,0.1583,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,15,0.1606,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,16,0.1622,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,17,0.1641,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,18,0.1713,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,19,0.1864,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,20,0.1985,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,21,0.2031,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,22,0.1961,2024
1.5<potenza_impegnata<=3,Non Residente,08,Giorno feriale,23,0.1809,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,0,0.167,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,1,0.1516,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,2,0.1402,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,3,0.132,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,4,0.1254,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,5,0.1202,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,6,0.1158,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,7,0.1166,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,8,0.1222,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,9,0.1302,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,10,0.1386,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,11,0.148,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,12,0.1624,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,13,0.1738,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,14,0.178,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,15,0.1806,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,16,0.181,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,17,0.18,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,18,0.1798,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,19,0.185,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,20,0.1918,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,21,0.1948,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,22,0.189,2024
1.5<potenza_impegnata<=3,Non Residente,08,Sabato,23,0.1784,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,0,0.1558,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,1,0.1432,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,2,0.134,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,3,0.1268,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,4,0.1208,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,5,0.116,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,6,0.1118,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,7,0.111,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,8,0.1162,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,9,0.1244,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,10,0.1326,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,11,0.141,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,12,0.1502,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,13,0.1548,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,14,0.1558,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,15,0.1574,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,16,0.158,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,17,0.1586,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,18,0.1616,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,19,0.1698,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,20,0.18,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,21,0.1864,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,22,0.1834,2024
1.5<potenza_impegnata<=3,Non Residente,08,Domenica,23,0.1728,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,0,0.2299,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,1,0.2029,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,2,0.1856,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,3,0.1734,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,4,0.1638,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,5,0.157,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,6,0.1525,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,7,0.1558,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,8,0.1611,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,9,0.1676,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,10,0.176,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,11,0.1941,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,12,0.2216,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,13,0.2408,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,14,0.249,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,15,0.251,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,16,0.2533,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,17,0.2579,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,18,0.2741,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,19,0.3017,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,20,0.3168,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,21,0.3206,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,22,0.299,2024
1.5<potenza_impegnata<=3,Residente,08,Giorno feriale,23,0.2626,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,0,0.2364,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,1,0.2092,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,2,0.191,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,3,0.178,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,4,0.1676,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,5,0.16,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,6,0.1542,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,7,0.1584,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,8,0.1706,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,9,0.1834,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,10,0.1966,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,11,0.2192,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,12,0.2534,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,13,0.2778,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,14,0.2882,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,15,0.2906,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,16,0.2902,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,17,0.2892,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,18,0.2956,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,19,0.31,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,20,0.316,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,21,0.3188,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,22,0.3002,2024
1.5<potenza_impegnata<=3,Residente,08,Sabato,23,0.2694,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,0,0.2264,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,1,0.2028,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,2,0.187,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,3,0.1754,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,4,0.1656,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,5,0.1584,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,6,0.1522,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,7,0.1536,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,8,0.1652,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,9,0.1808,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,10,0.197,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,11,0.2178,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,12,0.239,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,13,0.246,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,14,0.251,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,15,0.2528,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,16,0.2528,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,17,0.2534,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,18,0.2618,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,19,0.281,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,20,0.2948,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,21,0.3018,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,22,0.2866,2024
1.5<potenza_impegnata<=3,Residente,08,Domenica,23,0.2572,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,0,0.2214,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,1,0.1957,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,2,0.1792,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,3,0.1676,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,4,0.1583,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,5,0.1519,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,6,0.1474,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,7,0.1505,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,8,0.1555,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,9,0.1616,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,10,0.1697,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,11,0.1862,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,12,0.2116,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,13,0.2293,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,14,0.237,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,15,0.2391,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,16,0.2412,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,17,0.2455,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,18,0.2605,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,19,0.2864,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,20,0.3011,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,21,0.3051,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,22,0.2853,2024
1.5<potenza_impegnata<=3,Tutti,08,Giorno feriale,23,0.2518,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,0,0.2272,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,1,0.2014,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,2,0.1844,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,3,0.172,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,4,0.162,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,5,0.1546,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,6,0.1492,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,7,0.1528,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,8,0.1642,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,9,0.1764,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,10,0.189,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,11,0.2098,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,12,0.2414,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,13,0.2642,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,14,0.2736,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,15,0.276,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,16,0.2758,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,17,0.2748,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,18,0.2804,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,19,0.2934,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,20,0.2996,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,21,0.3024,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,22,0.2854,2024
1.5<potenza_impegnata<=3,Tutti,08,Sabato,23,0.2572,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,0,0.2172,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,1,0.195,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,2,0.18,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,3,0.169,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,4,0.1598,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,5,0.1528,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,6,0.147,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,7,0.148,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,8,0.1588,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,9,0.1734,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,10,0.1884,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,11,0.2076,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,12,0.2274,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,13,0.234,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,14,0.2386,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,15,0.2402,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,16,0.2404,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,17,0.241,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,18,0.2486,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,19,0.2662,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,20,0.2796,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,21,0.2866,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,22,0.273,2024
1.5<potenza_impegnata<=3,Tutti,08,Domenica,23,0.246,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,0,0.1173,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,1,0.0931,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,2,0.0795,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,3,0.073,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,4,0.0707,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,5,0.0735,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,6,0.0879,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,7,0.1176,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,8,0.1316,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,9,0.1294,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,10,0.1247,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,11,0.1243,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,12,0.1306,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,13,0.1349,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,14,0.1295,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,15,0.1236,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,16,0.1203,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,17,0.1257,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,18,0.1431,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,19,0.1812,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,20,0.2112,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,21,0.2044,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,22,0.1789,2024
1.5<potenza_impegnata<=3,Non Residente,04,Giorno feriale,23,0.1479,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,0,0.113,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,1,0.094,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,2,0.0818,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,3,0.0745,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,4,0.0713,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,5,0.0718,2024
1.5<potenza_impegnata<=3,Non Residente,04,Sabato,6,0.0768,2024
